"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Design Pattern","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L40183","segmentDelimiter","org.junit.platform.engine.UniqueIdFormat.segmentDelimiter;C","L40092","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueIdFormat.java","63","2","63","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40184","typeValueSeparator","org.junit.platform.engine.UniqueIdFormat.typeValueSeparator;C","L40092","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueIdFormat.java","64","2","64","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40185","segmentPattern","org.junit.platform.engine.UniqueIdFormat.segmentPattern;Ljava/util/regex/Pattern;","L40092","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueIdFormat.java","65","2","65","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40186","encodedCharacterMap","org.junit.platform.engine.UniqueIdFormat.encodedCharacterMap;Ljava/util/Map;","L40092","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueIdFormat.java","66","2","66","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40366","ENGINE_ID","org.junit.platform.engine.UniqueIdTests.ENGINE_ID;Ljava/lang/String;","L40363","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\engine\UniqueIdTests.java","38","2","38","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40367","SUITE_ENGINE_ID","org.junit.platform.engine.UniqueIdTests.SUITE_ENGINE_ID;Ljava/lang/String;","L40363","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\engine\UniqueIdTests.java","39","2","39","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40429","ID","org.junit.platform.fakes.TestEngineSpy.ID;Ljava/lang/String;","L40426","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-engine\src\testFixtures\java\org\junit\platform\fakes\TestEngineSpy.java","24","2","24","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40432","requestForExecution","org.junit.platform.fakes.TestEngineSpy.requestForExecution;Lorg/junit/platform/engine/ExecutionRequest;","L40426","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-engine\src\testFixtures\java\org\junit\platform\fakes\TestEngineSpy.java","26","2","26","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40443","id","org.junit.platform.fakes.TestEngineStub.id;Ljava/lang/String;","L40441","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-engine\src\testFixtures\java\org\junit\platform\fakes\TestEngineStub.java","24","2","24","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40477","launcherDiscoveryEvent","org.junit.platform.jfr.FlightRecordingDiscoveryListener.launcherDiscoveryEvent;Ljava/util/concurrent/atomic/AtomicReference;","L40474","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-jfr\src\main\java\org\junit\platform\jfr\FlightRecordingDiscoveryListener.java","42","2","42","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40484","engineDiscoveryEvents","org.junit.platform.jfr.FlightRecordingDiscoveryListener.engineDiscoveryEvents;Ljava/util/Map;","L40474","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-jfr\src\main\java\org\junit\platform\jfr\FlightRecordingDiscoveryListener.java","43","2","43","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40535","testPlanExecutionEvent","org.junit.platform.jfr.FlightRecordingExecutionListener.testPlanExecutionEvent;Ljava/util/concurrent/atomic/AtomicReference;","L40532","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-jfr\src\main\java\org\junit\platform\jfr\FlightRecordingExecutionListener.java","44","2","44","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40542","testExecutionEvents","org.junit.platform.jfr.FlightRecordingExecutionListener.testExecutionEvents;Ljava/util/Map;","L40532","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-jfr\src\main\java\org\junit\platform\jfr\FlightRecordingExecutionListener.java","45","2","45","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40630","jfrEvents","org.junit.platform.jfr.FlightRecordingDiscoveryListenerIntegrationTests.jfrEvents;LJfrEvents;","L40628","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\jfr\FlightRecordingDiscoveryListenerIntegrationTests.java","28","2","28","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40640","jfrEvents","org.junit.platform.jfr.FlightRecordingExecutionListenerIntegrationTests.jfrEvents;LJfrEvents;","L40638","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\jfr\FlightRecordingExecutionListenerIntegrationTests.java","30","2","30","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42888","SUCCESSFUL_RESULT","org.junit.platform.launcher.EngineDiscoveryResult.SUCCESSFUL_RESULT;Lorg/junit/platform/launcher/EngineDiscoveryResult;","L40517","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\EngineDiscoveryResult.java","50","2","50","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42896","status","org.junit.platform.launcher.EngineDiscoveryResult.status;Lorg/junit/platform/launcher/EngineDiscoveryResult$Status;","L40517","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\EngineDiscoveryResult.java","73","2","73","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42897","throwable","org.junit.platform.launcher.EngineDiscoveryResult.throwable;Ljava/lang/Throwable;","L40517","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\EngineDiscoveryResult.java","74","2","74","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42924","engineIds","org.junit.platform.launcher.EngineFilter.engineIds;Ljava/util/List;","L34832","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\EngineFilter.java","104","2","104","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42925","type","org.junit.platform.launcher.EngineFilter.type;Lorg/junit/platform/launcher/EngineFilter$Type;","L34832","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\EngineFilter.java","105","2","105","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42073","CAPTURE_STDOUT_PROPERTY_NAME","org.junit.platform.launcher.LauncherConstants.CAPTURE_STDOUT_PROPERTY_NAME;Ljava/lang/String;","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","43","2","43","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42075","CAPTURE_STDERR_PROPERTY_NAME","org.junit.platform.launcher.LauncherConstants.CAPTURE_STDERR_PROPERTY_NAME;Ljava/lang/String;","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","60","2","60","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42077","CAPTURE_MAX_BUFFER_PROPERTY_NAME","org.junit.platform.launcher.LauncherConstants.CAPTURE_MAX_BUFFER_PROPERTY_NAME;Ljava/lang/String;","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","71","2","71","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42079","CAPTURE_MAX_BUFFER_DEFAULT","org.junit.platform.launcher.LauncherConstants.CAPTURE_MAX_BUFFER_DEFAULT;I","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","79","2","79","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42101","STDOUT_REPORT_ENTRY_KEY","org.junit.platform.launcher.LauncherConstants.STDOUT_REPORT_ENTRY_KEY;Ljava/lang/String;","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","85","2","85","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42103","STDERR_REPORT_ENTRY_KEY","org.junit.platform.launcher.LauncherConstants.STDERR_REPORT_ENTRY_KEY;Ljava/lang/String;","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","91","2","91","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L41901","DEACTIVATE_LISTENERS_PATTERN_PROPERTY_NAME","org.junit.platform.launcher.LauncherConstants.DEACTIVATE_LISTENERS_PATTERN_PROPERTY_NAME;Ljava/lang/String;","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","126","2","126","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42976","DEACTIVATE_ALL_LISTENERS_PATTERN","org.junit.platform.launcher.LauncherConstants.DEACTIVATE_ALL_LISTENERS_PATTERN;Ljava/lang/String;","L42967","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherConstants.java","136","2","136","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42720","NOOP","org.junit.platform.launcher.LauncherDiscoveryListener.NOOP;Lorg/junit/platform/launcher/LauncherDiscoveryListener;","L2403","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherDiscoveryListener.java","47","2","48","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L42732","NOOP","org.junit.platform.launcher.LauncherSessionListener.NOOP;Lorg/junit/platform/launcher/LauncherSessionListener;","L1734","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherSessionListener.java","48","2","49","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44573","serialVersionUID","org.junit.platform.launcher.TestIdentifier.serialVersionUID;J","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","50","2","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44574","serialPersistentFields","org.junit.platform.launcher.TestIdentifier.serialPersistentFields;[Ljava/io/ObjectStreamField;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","51","2","52","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44586","uniqueId","org.junit.platform.launcher.TestIdentifier.uniqueId;Lorg/junit/platform/engine/UniqueId;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","55","2","55","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44588","parentId","org.junit.platform.launcher.TestIdentifier.parentId;Lorg/junit/platform/engine/UniqueId;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","56","2","56","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44589","displayName","org.junit.platform.launcher.TestIdentifier.displayName;Ljava/lang/String;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","57","2","57","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44590","legacyReportingName","org.junit.platform.launcher.TestIdentifier.legacyReportingName;Ljava/lang/String;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","58","2","58","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44591","source","org.junit.platform.launcher.TestIdentifier.source;Lorg/junit/platform/engine/TestSource;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","59","2","59","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44592","tags","org.junit.platform.launcher.TestIdentifier.tags;Ljava/util/Set;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","60","2","60","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44593","type","org.junit.platform.launcher.TestIdentifier.type;Lorg/junit/platform/engine/TestDescriptor$Type;","L23212","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","61","2","61","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44686","roots","org.junit.platform.launcher.TestPlan.roots;Ljava/util/Set;","L1759","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestPlan.java","64","2","64","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44687","children","org.junit.platform.launcher.TestPlan.children;Ljava/util/Map;","L1759","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestPlan.java","66","2","66","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44694","allIdentifiers","org.junit.platform.launcher.TestPlan.allIdentifiers;Ljava/util/Map;","L1759","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestPlan.java","68","2","68","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44701","containsTests","org.junit.platform.launcher.TestPlan.containsTests;Z","L1759","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestPlan.java","70","2","70","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44702","configurationParameters","org.junit.platform.launcher.TestPlan.configurationParameters;Lorg/junit/platform/engine/ConfigurationParameters;","L1759","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestPlan.java","72","2","72","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44764","function","org.junit.platform.launcher.FilterStub.function;Ljava/util/function/Function;","L40257","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\FilterStub.java","24","2","24","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44768","toString","org.junit.platform.launcher.FilterStub.toString;Ljava/util/function/Supplier;","L40257","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\FilterStub.java","25","2","25","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44793","classWithTag1","org.junit.platform.launcher.TagFilterTests.classWithTag1;Lorg/junit/platform/engine/TestDescriptor;","L44790","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","42","2","42","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44799","classWithTag1AndSurroundingWhitespace","org.junit.platform.launcher.TagFilterTests.classWithTag1AndSurroundingWhitespace;Lorg/junit/platform/engine/TestDescriptor;","L44790","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","43","2","44","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44803","classWithTag2","org.junit.platform.launcher.TagFilterTests.classWithTag2;Lorg/junit/platform/engine/TestDescriptor;","L44790","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","45","2","45","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44807","classWithBothTags","org.junit.platform.launcher.TagFilterTests.classWithBothTags;Lorg/junit/platform/engine/TestDescriptor;","L44790","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","46","2","46","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44811","classWithDifferentTags","org.junit.platform.launcher.TagFilterTests.classWithDifferentTags;Lorg/junit/platform/engine/TestDescriptor;","L44790","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","47","2","48","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44815","classWithNoTags","org.junit.platform.launcher.TagFilterTests.classWithNoTags;Lorg/junit/platform/engine/TestDescriptor;","L44790","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","49","2","49","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44953","configParams","org.junit.platform.launcher.TestPlanTests.configParams;Lorg/junit/platform/engine/ConfigurationParameters;","L44951","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","26","2","26","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44954","engineDescriptor","org.junit.platform.launcher.TestPlanTests.engineDescriptor;Lorg/junit/platform/engine/support/descriptor/EngineDescriptor;","L44951","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","28","2","28","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45710","IMPLICIT_SUITE_ANNOTATIONS","org.junit.platform.runner.JUnitPlatform.IMPLICIT_SUITE_ANNOTATIONS;Ljava/util/List;","L1304","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatform.java","117","2","126","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45733","testClass","org.junit.platform.runner.JUnitPlatform.testClass;Ljava/lang/Class;","L1304","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatform.java","129","2","129","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45735","launcher","org.junit.platform.runner.JUnitPlatform.launcher;Lorg/junit/platform/launcher/Launcher;","L1304","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatform.java","130","2","130","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45736","testTree","org.junit.platform.runner.JUnitPlatform.testTree;Lorg/junit/platform/runner/JUnitPlatformTestTree;","L1304","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatform.java","132","2","132","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45799","testTree","org.junit.platform.runner.JUnitPlatformRunnerListener.testTree;Lorg/junit/platform/runner/JUnitPlatformTestTree;","L45761","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatformRunnerListener.java","30","2","30","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45800","notifier","org.junit.platform.runner.JUnitPlatformRunnerListener.notifier;LRunNotifier;","L45761","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatformRunnerListener.java","31","2","31","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45839","descriptions","org.junit.platform.runner.JUnitPlatformTestTree.descriptions;Ljava/util/Map;","L45737","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatformTestTree.java","42","2","42","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45843","testPlan","org.junit.platform.runner.JUnitPlatformTestTree.testPlan;Lorg/junit/platform/launcher/TestPlan;","L45737","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatformTestTree.java","43","2","43","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45844","nameExtractor","org.junit.platform.runner.JUnitPlatformTestTree.nameExtractor;Ljava/util/function/Function;","L45737","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatformTestTree.java","44","2","44","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45848","suiteDescription","org.junit.platform.runner.JUnitPlatformTestTree.suiteDescription;LDescription;","L45737","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-runner\src\main\java\org\junit\platform\runner\JUnitPlatformTestTree.java","45","2","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L49083","versionPattern","org.junit.vintage.engine.JUnit4VersionCheck.versionPattern;Ljava/util/regex/Pattern;","L49080","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-vintage-engine\src\main\java\org\junit\vintage\engine\JUnit4VersionCheck.java","30","2","30","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L49084","minVersion","org.junit.vintage.engine.JUnit4VersionCheck.minVersion;Ljava/math/BigDecimal;","L49080","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-vintage-engine\src\main\java\org\junit\vintage\engine\JUnit4VersionCheck.java","31","2","31","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L49225","callCounts","org.junit.vintage.engine.JUnit4ParameterizedTests.callCounts;Ljava/util/Map;","L49222","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\JUnit4ParameterizedTests.java","37","2","37","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L49378","vintage","org.junit.vintage.engine.VintageTestEngineBasicTests.vintage;Lorg/junit/vintage/engine/VintageTestEngine;","L49375","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineBasicTests.java","25","2","25","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L49391","engine","org.junit.vintage.engine.VintageTestEngineDiscoveryTests.engine;Lorg/junit/vintage/engine/VintageTestEngine;","L49388","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","80","2","80","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5341","expectedLines","org.junit.jupiter.api.AssertLinesMatch$LinesMatcher.expectedLines;Ljava/util/List;","L5336","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertLinesMatch.java","86","3","86","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5342","actualLines","org.junit.jupiter.api.AssertLinesMatch$LinesMatcher.actualLines;Ljava/util/List;","L5336","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertLinesMatch.java","87","3","87","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5343","messageOrSupplier","org.junit.jupiter.api.AssertLinesMatch$LinesMatcher.messageOrSupplier;Ljava/lang/Object;","L5336","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertLinesMatch.java","88","3","88","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5764","serialVersionUID","org.junit.jupiter.api.AssertTimeout$ExecutionTimeoutException.serialVersionUID;J","L5745","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertTimeout.java","178","3","178","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5772","threadNumber","org.junit.jupiter.api.AssertTimeout$TimeoutThreadFactory.threadNumber;Ljava/util/concurrent/atomic/AtomicInteger;","L5724","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertTimeout.java","191","3","191","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
